,gravite_index,gravite,ruralite_index,ruralite,voie_index,voie,vitesse_index,vitesse,temps_index,temps,signalisation_index,signalisation,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
13870,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,111.0,Humide,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13871,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,111.0,Humide,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13872,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,111.0,Humide,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13873,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,111.0,Humide,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13874,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,111.0,Humide,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13875,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,111.0,Humide,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13876,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,111.0,Humide,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13877,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,111.0,Humide,158.0,Autre priorité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13878,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,112.0,Mouillé,150.0,Aucune signalisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13879,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,112.0,Mouillé,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13880,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,112.0,Mouillé,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13881,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,112.0,Mouillé,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13882,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,112.0,Mouillé,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13883,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,112.0,Mouillé,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13884,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,112.0,Mouillé,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13885,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,112.0,Mouillé,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13886,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,112.0,Mouillé,158.0,Autre priorité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13887,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,113.0,Enneigé,150.0,Aucune signalisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13888,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,113.0,Enneigé,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13889,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,113.0,Enneigé,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13890,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,113.0,Enneigé,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13891,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,113.0,Enneigé,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13892,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,113.0,Enneigé,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13893,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,113.0,Enneigé,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13894,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,113.0,Enneigé,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13895,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,113.0,Enneigé,158.0,Autre priorité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13896,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,114.0,Verglacé,150.0,Aucune signalisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13897,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,114.0,Verglacé,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13898,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,114.0,Verglacé,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13899,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,114.0,Verglacé,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13900,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,114.0,Verglacé,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13901,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,114.0,Verglacé,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13902,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,114.0,Verglacé,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13903,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,114.0,Verglacé,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13904,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,114.0,Verglacé,158.0,Autre priorité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13905,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,115.0,Neige fondante,150.0,Aucune signalisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13906,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,115.0,Neige fondante,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13907,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,115.0,Neige fondante,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13908,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,115.0,Neige fondante,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13909,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,115.0,Neige fondante,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13910,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,115.0,Neige fondante,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13911,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,115.0,Neige fondante,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13912,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,115.0,Neige fondante,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13913,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,115.0,Neige fondante,158.0,Autre priorité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13914,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,116.0,Autre état de la route,150.0,Aucune signalisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13915,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,116.0,Autre état de la route,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13916,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,116.0,Autre état de la route,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13917,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,116.0,Autre état de la route,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13918,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,116.0,Autre état de la route,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13919,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,116.0,Autre état de la route,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13920,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,116.0,Autre état de la route,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13921,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,116.0,Autre état de la route,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13922,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,30.0,10-30 Km/h,116.0,Autre état de la route,158.0,Autre priorité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13923,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,110.0,Sec,150.0,Aucune signalisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13924,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,110.0,Sec,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13925,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,110.0,Sec,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13926,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,110.0,Sec,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13927,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,110.0,Sec,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13928,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,110.0,Sec,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13929,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,110.0,Sec,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13930,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,110.0,Sec,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13931,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,110.0,Sec,158.0,Autre priorité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13932,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,111.0,Humide,150.0,Aucune signalisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13933,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,111.0,Humide,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13934,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,111.0,Humide,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13935,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,111.0,Humide,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13936,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,111.0,Humide,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13937,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,111.0,Humide,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13938,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,111.0,Humide,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13939,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,111.0,Humide,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13940,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,111.0,Humide,158.0,Autre priorité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13941,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,112.0,Mouillé,150.0,Aucune signalisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13942,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,112.0,Mouillé,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13943,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,112.0,Mouillé,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13944,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,112.0,Mouillé,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13945,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,112.0,Mouillé,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13946,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,112.0,Mouillé,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13947,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,112.0,Mouillé,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13948,317.0,Accidents mortels,12.0,Sur autoroute,54.0,Autre route,50.0,40-50 Km/h,112.0,Mouillé,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
